Iteration,0-0,0-1,1-0,1-1,2-0,2-1,3-0,3-1,4-0,4-1,5-0,5-1,6-0,6-1,7-0,7-1,8-0,8-1,9-0,9-1,10-0,10-1,11-0,11-1,12-0,12-1,13-0,13-1,14-0,14-1,15-0,15-1
0,0.43211120560090255,0.17421526319883063,0.17094368527750203,0.8276322476206412,0.587171260125725,0.459353745644712,0.82268475801786,0.8215481108679935,0.3071202514971392,0.20089437575483526,0.403232457863564,0.9478893323523689,0.677544430493336,0.6089751041161869,0.6723633680516979,0.007982611106041149,0.33655991617261183,0.3572723342389582,0.486059987461812,0.8782824185340841,0.7549086903111956,0.6304649443573384,0.3764836859566185,0.590161594502757,0.7373287438488043,0.5961464515319591,0.09247963242805102,0.40227095813528313,0.5896864996317068,0.11541288301832131,0.38819425727322265,0.05976144971458919
1,0.08612087657342239,0.9138791234265776,0.45413248801285755,0.5458675119871423,0.7446471149036332,0.2553528850963667,0.36883318809183685,0.6311668119081633,0.3900325585856324,0.6099674414143675,0.28830132441622347,0.7116986755837765,0.3228993927910492,0.6771006072089508,0.7266666934478393,0.2733333065521607,0.17500220353613247,0.8249977964638675,0.848388587621647,0.15161141237835296,0.49516865365237944,0.5048313463476206,0.7181831761656361,0.2818168238343639,0.24569037178931,0.7543096282106899,0.5613564922453599,0.4386435077546402,0.3317442592676254,0.6682557407323746,0.6829512476610202,0.31704875233897983
2,0.40012007723147963,0.5998799227685203,0.39454980545559337,0.6054501945444067,0.3850393018057736,0.6149606981942265,0.39655715366584504,0.6034428463341549,0.3960933992922239,0.6039066007077761,0.39752189576010677,0.6024781042398933,0.3990474046174572,0.6009525953825429,0.38637620860240945,0.6136237913975906,0.4016902954597977,0.5983097045402023,0.3812520965103278,0.6187479034896722,0.39553914250186883,0.6044608574981312,0.38551551274343315,0.6144844872565669,0.400483928162302,0.5995160718376981,0.3929160346710522,0.6070839653289479,0.4002961528994161,0.5997038471005839,0.38909909162548967,0.6109009083745103
3,0.30546854903475784,0.6945314509652422,0.3054285853627521,0.6945714146372478,0.3062089326893711,0.6937910673106289,0.30536288805767864,0.6946371119423214,0.30537870887049345,0.6946212911295065,0.3055879735826428,0.6944120264173572,0.3052443134232023,0.6947556865767978,0.3061563670726772,0.6938436329273228,0.30538778668669486,0.6946122133133051,0.30588322376457405,0.6941167762354259,0.30511752495067956,0.6948824750493205,0.30599027742018603,0.694009722579814,0.3052017974324839,0.6947982025675161,0.30545950717883563,0.6945404928211644,0.305179516178699,0.6948204838213009,0.3062938170312419,0.6937061829687581
4,0.12377496887924057,0.8762250311207593,0.1233384588326362,0.8766615411673638,0.12421884771390253,0.8757811522860975,0.12333784399394405,0.8766621560060559,0.12333796374741092,0.8766620362525891,0.12377371174851652,0.8762262882514835,0.123338602202501,0.876661397797499,0.12421809754657684,0.8757819024534231,0.12377346850333443,0.8762265314966655,0.12334154921144017,0.8766584507885599,0.12290254001044035,0.8770974599895596,0.12377646375797718,0.8762235362420229,0.12333571273725476,0.8766642872627451,0.12333766344852873,0.8766623365514713,0.12333757026414434,0.8766624297358556,0.12465659421620282,0.8753434057837972
5,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901
6,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901
7,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901
8,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901
9,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901,0.009900990099009901,0.9900990099009901
