Iteration,0-0,0-1,1-0,1-1,2-0,2-1,3-0,3-1,4-0,4-1,5-0,5-1,6-0,6-1,7-0,7-1,8-0,8-1,9-0,9-1,10-0,10-1,11-0,11-1,12-0,12-1,13-0,13-1,14-0,14-1,15-0,15-1
0,0.5761860106156633,0.5901139873105884,0.7978978018853861,0.7781237269672491,0.6666474270819172,0.5112254906334615,0.5363547872391259,0.17322200147818834,0.6757450159400388,0.9081579980541935,0.5354870069826447,0.18422088725725405,0.0913595789596513,0.5710584310875644,0.8246503209769548,0.1572205996995133,0.6586791614469857,0.09193612011983587,0.9484933191587032,0.09577536278157306,0.4294092622169382,0.626999761963729,0.7704111162524311,0.4732475018493473,0.27967638371840087,0.24839801749471235,0.09775627121921127,0.7545562095520362,0.5252024685779203,0.8009914306547009,0.3070840207955148,0.6191454398430698
1,0.9917795893219816,0.008220410678018385,0.8930390970596791,0.10696090294032098,0.8983571189261254,0.10164288107387472,0.8549152597595977,0.14508474024040233,0.99822626847695,0.0017737315230500674,0.8674934560530871,0.13250654394691289,0.9985700117953149,0.0014299882046851107,0.8563256090503635,0.1436743909496366,0.8322528378662294,0.16774716213377053,0.8262025671314958,0.17379743286850427,0.8290002666932109,0.17099973330678897,0.9345145186961805,0.06548548130381956,0.8954114662617023,0.10458853373829768,0.8692981929619581,0.1307018070380418,0.8656947792357024,0.13430522076429752,0.8281700663517657,0.17182993364823418
2,0.006858111406261479,0.9931418885937385,5.520506651097987e-05,0.999944794933489,0.01379320850992605,0.986206791490074,7.150491464638913e-05,0.9999284950853536,0.0005143375316427621,0.9994856624683571,0.00083242774265133,0.9991675722573486,0.0015488096871223548,0.9984511903128777,0.013326107879628948,0.986673892120371,0.20783751196309833,0.7921624880369017,0.13630448219696617,0.8636955178030339,0.1721741421839691,0.8278258578160309,0.1642803967327173,0.8357196032672827,0.20221791849876025,0.7977820815012397,0.16906511696665683,0.8309348830333432,0.20162805428477865,0.7983719457152213,0.17489351948796086,0.825106480512039
3,0.025058846860448618,0.9749411531395514,0.025058846860448618,0.9749411531395514,0.025058846860448618,0.9749411531395514,0.025058846860448618,0.9749411531395514,0.025058846860448618,0.9749411531395514,0.025058846860448618,0.9749411531395514,0.025058846860448618,0.9749411531395514,0.025058846860448618,0.9749411531395514,0.09515131060815916,0.9048486893918408,0.0889064684360263,0.9110935315639737,0.032875705795351255,0.9671242942046487,0.15691177454775518,0.8430882254522448,0.06434273497210082,0.9356572650278991,0.07663688244533899,0.923363117554661,0.04293234829640717,0.9570676517035929,0.22160403578516716,0.7783959642148328
4,0.8183630717529538,0.18163692824704614,0.8183630717529538,0.18163692824704614,0.8183630717529538,0.18163692824704614,0.8183630717529538,0.18163692824704614,0.8183630717529538,0.18163692824704614,0.8183630717529538,0.18163692824704614,0.8183630717529538,0.18163692824704614,0.8183630717529538,0.18163692824704614,0.8183630717529538,0.18163692824704614,0.8183630717529538,0.18163692824704614,0.8183630717529538,0.18163692824704614,0.8183630717529538,0.18163692824704614,0.8183630717529538,0.18163692824704614,0.8183630717529538,0.18163692824704614,0.8183630717529538,0.18163692824704614,0.8183630717529538,0.18163692824704614
5,0.1547956932910462,0.8452043067089539,0.1547956932910462,0.8452043067089539,0.1547956932910462,0.8452043067089539,0.1547956932910462,0.8452043067089539,0.1547956932910462,0.8452043067089539,0.1547956932910462,0.8452043067089539,0.1547956932910462,0.8452043067089539,0.1547956932910462,0.8452043067089539,0.1547956932910462,0.8452043067089539,0.1547956932910462,0.8452043067089539,0.1547956932910462,0.8452043067089539,0.1547956932910462,0.8452043067089539,0.1547956932910462,0.8452043067089539,0.1547956932910462,0.8452043067089539,0.1547956932910462,0.8452043067089539,0.1547956932910462,0.8452043067089539
6,0.8629759702516593,0.13702402974834077,0.8629759702516593,0.13702402974834077,0.8629759702516593,0.13702402974834077,0.8629759702516593,0.13702402974834077,0.8629759702516593,0.13702402974834077,0.8629759702516593,0.13702402974834077,0.8629759702516593,0.13702402974834077,0.8629759702516593,0.13702402974834077,0.8629759702516593,0.13702402974834077,0.8629759702516593,0.13702402974834077,0.8629759702516593,0.13702402974834077,0.8629759702516593,0.13702402974834077,0.8629759702516593,0.13702402974834077,0.8629759702516593,0.13702402974834077,0.8629759702516593,0.13702402974834077,0.8629759702516593,0.13702402974834077
7,0.13233032860154678,0.8676696713984532,0.13233032860154678,0.8676696713984532,0.13233032860154678,0.8676696713984532,0.13233032860154678,0.8676696713984532,0.13233032860154678,0.8676696713984532,0.13233032860154678,0.8676696713984532,0.13233032860154678,0.8676696713984532,0.13233032860154678,0.8676696713984532,0.13233032860154678,0.8676696713984532,0.13233032860154678,0.8676696713984532,0.13233032860154678,0.8676696713984532,0.13233032860154678,0.8676696713984532,0.13233032860154678,0.8676696713984532,0.13233032860154678,0.8676696713984532,0.13233032860154678,0.8676696713984532,0.13233032860154678,0.8676696713984532
8,0.868593413798022,0.13140658620197793,0.868593413798022,0.13140658620197793,0.868593413798022,0.13140658620197793,0.868593413798022,0.13140658620197793,0.868593413798022,0.13140658620197793,0.868593413798022,0.13140658620197793,0.868593413798022,0.13140658620197793,0.868593413798022,0.13140658620197793,0.868593413798022,0.13140658620197793,0.868593413798022,0.13140658620197793,0.868593413798022,0.13140658620197793,0.868593413798022,0.13140658620197793,0.868593413798022,0.13140658620197793,0.868593413798022,0.13140658620197793,0.868593413798022,0.13140658620197793,0.868593413798022,0.13140658620197793
9,0.13124215310704193,0.8687578468929581,0.13124215310704193,0.8687578468929581,0.13124215310704193,0.8687578468929581,0.13124215310704193,0.8687578468929581,0.13124215310704193,0.8687578468929581,0.13124215310704193,0.8687578468929581,0.13124215310704193,0.8687578468929581,0.13124215310704193,0.8687578468929581,0.13124215310704193,0.8687578468929581,0.13124215310704193,0.8687578468929581,0.13124215310704193,0.8687578468929581,0.13124215310704193,0.8687578468929581,0.13124215310704193,0.8687578468929581,0.13124215310704193,0.8687578468929581,0.13124215310704193,0.8687578468929581,0.13124215310704193,0.8687578468929581
