Iteration,0-0,0-1,1-0,1-1,2-0,2-1,3-0,3-1,4-0,4-1,5-0,5-1,6-0,6-1,7-0,7-1,8-0,8-1,9-0,9-1,10-0,10-1,11-0,11-1,12-0,12-1,13-0,13-1,14-0,14-1,15-0,15-1
17,1.0,1.404973063236369e-24,1.0,1.404973063236369e-24,1.0,1.404973063236369e-24,1.0,1.404973063236369e-24,1.0,1.404973063236369e-24,1.0,1.404973063236369e-24,1.0,1.404973063236369e-24,1.0,1.404973063236369e-24,2.6744024205635003e-20,1.0,2.6744024205635003e-20,1.0,2.6744024205635003e-20,1.0,2.6744024205635003e-20,1.0,2.6744024205635003e-20,1.0,2.6744024205635003e-20,1.0,2.6744024205635003e-20,1.0,2.6744024205635003e-20,1.0
18,1.0,1.5616476563384353e-24,1.0,1.5616476563384353e-24,1.0,1.5616476563384353e-24,1.0,1.5616476563384353e-24,1.0,1.5616476563384353e-24,1.0,1.5616476563384353e-24,1.0,1.5616476563384353e-24,1.0,1.5616476563384353e-24,2.4060890725862512e-20,1.0,2.4060890725862512e-20,1.0,2.4060890725862512e-20,1.0,2.4060890725862512e-20,1.0,2.4060890725862512e-20,1.0,2.4060890725862512e-20,1.0,2.4060890725862512e-20,1.0,2.4060890725862512e-20,1.0
19,1.0,1.7319286880330588e-24,1.0,1.7319286880330588e-24,1.0,1.7319286880330588e-24,1.0,1.7319286880330588e-24,1.0,1.7319286880330588e-24,1.0,1.7319286880330588e-24,1.0,1.7319286880330588e-24,1.0,1.7319286880330588e-24,2.1695254470397036e-20,1.0,2.1695254470397036e-20,1.0,2.1695254470397036e-20,1.0,2.1695254470397036e-20,1.0,2.1695254470397036e-20,1.0,2.1695254470397036e-20,1.0,2.1695254470397036e-20,1.0,2.1695254470397036e-20,1.0
20,1.0,1.9165854465607e-24,1.0,1.9165854465607e-24,1.0,1.9165854465607e-24,1.0,1.9165854465607e-24,1.0,1.9165854465607e-24,1.0,1.9165854465607e-24,1.0,1.9165854465607e-24,1.0,1.9165854465607e-24,1.960498744206044e-20,1.0,1.960498744206044e-20,1.0,1.960498744206044e-20,1.0,1.960498744206044e-20,1.0,1.960498744206044e-20,1.0,1.960498744206044e-20,1.0,1.960498744206044e-20,1.0,1.960498744206044e-20,1.0
21,1.0,2.1163944203082525e-24,1.0,2.1163944203082525e-24,1.0,2.1163944203082525e-24,1.0,2.1163944203082525e-24,1.0,2.1163944203082525e-24,1.0,2.1163944203082525e-24,1.0,2.1163944203082525e-24,1.0,2.1163944203082525e-24,1.7754078942423867e-20,1.0,1.7754078942423867e-20,1.0,1.7754078942423867e-20,1.0,1.7754078942423867e-20,1.0,1.7754078942423867e-20,1.0,1.7754078942423867e-20,1.0,1.7754078942423867e-20,1.0,1.7754078942423867e-20,1.0
22,1.0,2.332136515118356e-24,1.0,2.332136515118356e-24,1.0,2.332136515118356e-24,1.0,2.332136515118356e-24,1.0,2.332136515118356e-24,1.0,2.332136515118356e-24,1.0,2.332136515118356e-24,1.0,2.332136515118356e-24,1.6111678440724318e-20,1.0,1.6111678440724318e-20,1.0,1.6111678440724318e-20,1.0,1.6111678440724318e-20,1.0,1.6111678440724318e-20,1.0,1.6111678440724318e-20,1.0,1.6111678440724318e-20,1.0,1.6111678440724318e-20,1.0
23,1.0,2.56459417114969e-24,1.0,2.56459417114969e-24,1.0,2.56459417114969e-24,1.0,2.56459417114969e-24,1.0,2.56459417114969e-24,1.0,2.56459417114969e-24,1.0,2.56459417114969e-24,1.0,2.56459417114969e-24,1.465129806273165e-20,1.0,1.465129806273165e-20,1.0,1.465129806273165e-20,1.0,1.465129806273165e-20,1.0,1.465129806273165e-20,1.0,1.465129806273165e-20,1.0,1.465129806273165e-20,1.0,1.465129806273165e-20,1.0
24,1.0,2.8145483988302938e-24,1.0,2.8145483988302938e-24,1.0,2.8145483988302938e-24,1.0,2.8145483988302938e-24,1.0,2.8145483988302938e-24,1.0,2.8145483988302938e-24,1.0,2.8145483988302938e-24,1.0,2.8145483988302938e-24,1.3350146555331337e-20,1.0,1.3350146555331337e-20,1.0,1.3350146555331337e-20,1.0,1.3350146555331337e-20,1.0,1.3350146555331337e-20,1.0,1.3350146555331337e-20,1.0,1.3350146555331337e-20,1.0,1.3350146555331337e-20,1.0
25,1.0,3.0827757541770012e-24,1.0,3.0827757541770012e-24,1.0,3.0827757541770012e-24,1.0,3.0827757541770012e-24,1.0,3.0827757541770012e-24,1.0,3.0827757541770012e-24,1.0,3.0827757541770012e-24,1.0,3.0827757541770012e-24,1.2188571796228255e-20,1.0,1.2188571796228255e-20,1.0,1.2188571796228255e-20,1.0,1.2188571796228255e-20,1.0,1.2188571796228255e-20,1.0,1.2188571796228255e-20,1.0,1.2188571796228255e-20,1.0,1.2188571796228255e-20,1.0
26,1.0,3.3700452742463664e-24,1.0,3.3700452742463664e-24,1.0,3.3700452742463664e-24,1.0,3.3700452742463664e-24,1.0,3.3700452742463664e-24,1.0,3.3700452742463664e-24,1.0,3.3700452742463664e-24,1.0,3.3700452742463664e-24,1.1149593122264747e-20,1.0,1.1149593122264747e-20,1.0,1.1149593122264747e-20,1.0,1.1149593122264747e-20,1.0,1.1149593122264747e-20,1.0,1.1149593122264747e-20,1.0,1.1149593122264747e-20,1.0,1.1149593122264747e-20,1.0
27,1.0,3.677115393752795e-24,1.0,3.677115393752795e-24,1.0,3.677115393752795e-24,1.0,3.677115393752795e-24,1.0,3.677115393752795e-24,1.0,3.677115393752795e-24,1.0,3.677115393752795e-24,1.0,3.677115393752795e-24,1.0218508147798466e-20,1.0,1.0218508147798466e-20,1.0,1.0218508147798466e-20,1.0,1.0218508147798466e-20,1.0,1.0218508147798466e-20,1.0,1.0218508147798466e-20,1.0,1.0218508147798466e-20,1.0,1.0218508147798466e-20,1.0
28,1.0,4.0047308639206566e-24,1.0,4.0047308639206566e-24,1.0,4.0047308639206566e-24,1.0,4.0047308639206566e-24,1.0,4.0047308639206566e-24,1.0,4.0047308639206566e-24,1.0,4.0047308639206566e-24,1.0,4.0047308639206566e-24,9.382561497446685e-21,1.0,9.382561497446685e-21,1.0,9.382561497446685e-21,1.0,9.382561497446685e-21,1.0,9.382561497446685e-21,1.0,9.382561497446685e-21,1.0,9.382561497446685e-21,1.0,9.382561497446685e-21,1.0
29,1.0,4.353619694457692e-24,1.0,4.353619694457692e-24,1.0,4.353619694457692e-24,1.0,4.353619694457692e-24,1.0,4.353619694457692e-24,1.0,4.353619694457692e-24,1.0,4.353619694457692e-24,1.0,4.353619694457692e-24,8.630665112823681e-21,1.0,8.630665112823681e-21,1.0,8.630665112823681e-21,1.0,8.630665112823681e-21,1.0,8.630665112823681e-21,1.0,8.630665112823681e-21,1.0,8.630665112823681e-21,1.0,8.630665112823681e-21,1.0
