Iteration,0-0,0-1,1-0,1-1,2-0,2-1,3-0,3-1,4-0,4-1,5-0,5-1,6-0,6-1,7-0,7-1,8-0,8-1,9-0,9-1,10-0,10-1,11-0,11-1,12-0,12-1,13-0,13-1,14-0,14-1,15-0,15-1
0,0.023460605512750532,0.11263339561405561,0.20727989092451982,0.05892673848132324,0.6411657378033124,0.6072669163004212,0.9313145448317623,0.27696122450938543,0.6151073085961,0.6544909723941456,0.31901097268864387,0.07453701200946838,0.7048992720963515,0.8553561680342847,0.30447115295808314,0.22877937017441985,0.2918099166438478,0.7793826807811861,0.42502555892671523,0.06796954035178282,0.12000147953512275,0.36729145884222747,0.33418537826171024,0.07714918630907686,0.7134677206004348,0.13417031410846292,0.5314322845136145,0.37220882151093293,0.6981661704331152,0.8195981831515305,0.4608727584289144,0.3733770766973633
1,0.698606795620692,0.30139320437930806,0.4703598775614092,0.5296401224385908,0.8029227694994333,0.19707723050056655,0.9762330261777072,0.023766973822292824,0.8677986665550096,0.13220133344499038,0.6025009658119339,0.39749903418806604,0.7751268687082093,0.2248731312917907,0.09115924280467759,0.9088407571953224,0.5458901166221198,0.4541098833778802,0.6026068386915778,0.39739316130842217,0.6099899743702557,0.39001002562974435,0.5453226032941736,0.45467739670582646,0.38744097067402117,0.6125590293259788,0.10712488474322401,0.892875115256776,0.5273094963438522,0.4726905036561479,0.5176774532683102,0.4823225467316898
2,0.13801556527818523,0.8619844347218147,0.21759685324771574,0.7824031467522842,0.014367248073667052,0.985632751926333,0.011263447437417319,0.9887365525625826,0.019140628963927996,0.9808593710360721,0.16466413237227912,0.8353358676277208,0.05479372168311423,0.9452062783168858,0.29723231707512127,0.7027676829248788,1.0025253756214614e-07,0.9999998997474624,5.761203572960111e-13,0.9999999999994238,8.469884567841216e-19,1.0,1.4535598717139491e-08,0.9999999854644013,1.0724532161846566e-10,0.9999999998927547,2.2418100281474443e-09,0.99999999775819,6.326815993128176e-12,0.9999999999936732,0.0031814340505806797,0.9968185659494193
3,0.0001861292606261164,0.9998138707393739,0.0001861292606261164,0.9998138707393739,0.0001861292606261164,0.9998138707393739,0.0001861292606261164,0.9998138707393739,0.0001861292606261164,0.9998138707393739,0.0001861292606261164,0.9998138707393739,0.0001861292606261164,0.9998138707393739,0.0001861292606261164,0.9998138707393739,0.0001861292606261164,0.9998138707393739,0.0001861292606261164,0.9998138707393739,0.0001861292606261164,0.9998138707393739,0.0001861292606261164,0.9998138707393739,0.0001861292606261164,0.9998138707393739,0.0001861292606261164,0.9998138707393739,0.0001861292606261164,0.9998138707393739,0.0001861292606261164,0.9998138707393739
4,0.01774995220199146,0.9822500477980085,0.01774995220199146,0.9822500477980085,0.01774995220199146,0.9822500477980085,0.01774995220199146,0.9822500477980085,0.01774995220199146,0.9822500477980085,0.01774995220199146,0.9822500477980085,0.01774995220199146,0.9822500477980085,0.01774995220199146,0.9822500477980085,0.01774995220199146,0.9822500477980085,0.01774995220199146,0.9822500477980085,0.01774995220199146,0.9822500477980085,0.01774995220199146,0.9822500477980085,0.01774995220199146,0.9822500477980085,0.01774995220199146,0.9822500477980085,0.01774995220199146,0.9822500477980085,0.01774995220199146,0.9822500477980085
5,0.5821871935557881,0.417812806444212,0.5821871935557881,0.417812806444212,0.5821871935557881,0.417812806444212,0.5821871935557881,0.417812806444212,0.5821871935557881,0.417812806444212,0.5821871935557881,0.417812806444212,0.5821871935557881,0.417812806444212,0.5821871935557881,0.417812806444212,0.5821871935557881,0.417812806444212,0.5821871935557881,0.417812806444212,0.5821871935557881,0.417812806444212,0.5821871935557881,0.417812806444212,0.5821871935557881,0.417812806444212,0.5821871935557881,0.417812806444212,0.5821871935557881,0.417812806444212,0.5821871935557881,0.417812806444212
6,0.3686653160793286,0.6313346839206714,0.3686653160793286,0.6313346839206714,0.3686653160793286,0.6313346839206714,0.3686653160793286,0.6313346839206714,0.3686653160793286,0.6313346839206714,0.3686653160793286,0.6313346839206714,0.3686653160793286,0.6313346839206714,0.3686653160793286,0.6313346839206714,0.3686653160793286,0.6313346839206714,0.3686653160793286,0.6313346839206714,0.3686653160793286,0.6313346839206714,0.3686653160793286,0.6313346839206714,0.3686653160793286,0.6313346839206714,0.3686653160793286,0.6313346839206714,0.3686653160793286,0.6313346839206714,0.3686653160793286,0.6313346839206714
7,0.6911118117112467,0.30888818828875336,0.6911118117112467,0.30888818828875336,0.6911118117112467,0.30888818828875336,0.6911118117112467,0.30888818828875336,0.6911118117112467,0.30888818828875336,0.6911118117112467,0.30888818828875336,0.6911118117112467,0.30888818828875336,0.6911118117112467,0.30888818828875336,0.6911118117112467,0.30888818828875336,0.6911118117112467,0.30888818828875336,0.6911118117112467,0.30888818828875336,0.6911118117112467,0.30888818828875336,0.6911118117112467,0.30888818828875336,0.6911118117112467,0.30888818828875336,0.6911118117112467,0.30888818828875336,0.6911118117112467,0.30888818828875336
8,0.24017307319249243,0.7598269268075076,0.24017307319249243,0.7598269268075076,0.24017307319249243,0.7598269268075076,0.24017307319249243,0.7598269268075076,0.24017307319249243,0.7598269268075076,0.24017307319249243,0.7598269268075076,0.24017307319249243,0.7598269268075076,0.24017307319249243,0.7598269268075076,0.24017307319249243,0.7598269268075076,0.24017307319249243,0.7598269268075076,0.24017307319249243,0.7598269268075076,0.24017307319249243,0.7598269268075076,0.24017307319249243,0.7598269268075076,0.24017307319249243,0.7598269268075076,0.24017307319249243,0.7598269268075076,0.24017307319249243,0.7598269268075076
9,0.819014408752344,0.18098559124765598,0.819014408752344,0.18098559124765598,0.819014408752344,0.18098559124765598,0.819014408752344,0.18098559124765598,0.819014408752344,0.18098559124765598,0.819014408752344,0.18098559124765598,0.819014408752344,0.18098559124765598,0.819014408752344,0.18098559124765598,0.819014408752344,0.18098559124765598,0.819014408752344,0.18098559124765598,0.819014408752344,0.18098559124765598,0.819014408752344,0.18098559124765598,0.819014408752344,0.18098559124765598,0.819014408752344,0.18098559124765598,0.819014408752344,0.18098559124765598,0.819014408752344,0.18098559124765598
